release_date,title,production_budget,domestic_gross_tn,worldwide_gross,domestic_gross_bom,foreign_gross,rating_tmdb,release_month,profit,roi,movie_id,primary_title,runtime_minutes,genres,rating_imdb,numvotes,original_title,rating,critic_score,id,studio,year
2016-02-12,Zoolander 2,50000000.0,28848693.0,55348693.0,28800000.0,27900000,4.7,Feb,5348693.0,0.10697386,tt1608290,Zoolander 2,101.0,comedy,4.7,59914.0,Zoolander 2,4.7,,64,Par.,2016
2015-03-13,Run All Night,50000000.0,26461644.0,66961644.0,26500000.0,45200000,6.4,Mar,16961644.0,0.33923288,tt2199571,Run All Night,114.0,"action, drama, thriller",6.6,94131.0,Run All Night,6.5,,70,WB,2015
2011-04-08,Your Highness,50000000.0,21596445.0,26121638.0,21600000.0,3300000,3.0,Apr,-23878362.0,-0.47756724,tt1240982,Your Highness,102.0,"adventure, comedy, fantasy",5.5,92940.0,Your Highness,4.25,,78,Uni.,2011
2016-09-16,Snowden,50000000.0,21587519.0,35380918.0,21600000.0,15700000,7.1,Sep,-14619082.0,-0.29238164,tt3774114,Snowden,134.0,"biography, drama, thriller",7.3,119149.0,Snowden,7.199999999999999,,79,ORF,2016
2011-09-30,Dream House,50000000.0,21302340.0,41642166.0,21300000.0,17200000,6.0,Sep,-8357834.0,-0.16715668,tt10265116,Dream House,,"comedy, drama, romance",,,Dream House,6.0,,80,Uni.,2011
2011-09-30,Dream House,50000000.0,21302340.0,41642166.0,21300000.0,17200000,6.0,Sep,-8357834.0,-0.16715668,tt1462041,Dream House,84.0,"drama, mystery, thriller",6.0,59714.0,Dream House,6.0,,80,Uni.,2011
2016-06-24,Free State of Jones,50000000.0,20810036.0,23237252.0,20800000.0,4200000,6.6,Jun,-26762748.0,-0.53525496,tt1124037,Free State of Jones,139.0,"action, biography, drama",6.9,45135.0,Free State of Jones,6.75,,81,STX,2016
2011-02-25,Drive Angry,50000000.0,10721033.0,41042583.0,10700000.0,18200000,5.3,Feb,-8957417.0,-0.17914834,tt1502404,Drive Angry,104.0,"action, fantasy, thriller",5.4,90203.0,Drive Angry,5.35,,91,Sum.,2011
2018-02-16,Early Man,50000000.0,8267544.0,45285890.0,8300000.0,46400000,5.9,Feb,-4714110.0,-0.0942822,tt4701724,Early Man,89.0,"adventure, animation, comedy",6.1,15882.0,Early Man,6.333333333333333,7.0,98,LGF,2018
2015-04-17,Child 44,50000000.0,1224330.0,8004221.0,1200000.0,11700000,6.2,Apr,-41995779.0,-0.83991558,tt1014763,Child 44,137.0,"crime, drama, history",6.5,59477.0,Child 44,6.35,,2,LG/S,2015
2013-03-15,Upside Down,50000000.0,102118.0,26387039.0,105000.0,8000000,6.2,Mar,-23612961.0,-0.47225922,tt1374992,Upside Down,109.0,"drama, fantasy, romance",6.4,66347.0,Upside Down,6.300000000000001,,4,MNE,2013
2013-03-15,Upside Down,50000000.0,102118.0,26387039.0,105000.0,8000000,6.2,Mar,-23612961.0,-0.47225922,tt1713561,Upside Down,,drama,7.7,6.0,Upside Down,6.95,,4,MNE,2013
2013-03-15,Upside Down,50000000.0,102118.0,26387039.0,105000.0,8000000,6.2,Mar,-23612961.0,-0.47225922,tt2105043,Upside Down,81.0,drama,6.6,45.0,Upside Down,6.4,,4,MNE,2013
2013-03-15,Upside Down,50000000.0,102118.0,26387039.0,105000.0,8000000,6.2,Mar,-23612961.0,-0.47225922,tt3248078,Upside Down,,documentary,,,Upside Down,6.2,,4,MNE,2013
2013-03-15,Upside Down,50000000.0,102118.0,26387039.0,105000.0,8000000,6.2,Mar,-23612961.0,-0.47225922,tt5105628,Upside Down,70.0,"biography, documentary, family",,,Upside Down,6.2,,4,MNE,2013
2013-03-15,Upside Down,50000000.0,102118.0,26387039.0,105000.0,8000000,6.2,Mar,-23612961.0,-0.47225922,tt8399650,Upside Down,,comedy,,,Upside Down,6.2,,4,MNE,2013
2015-10-02,Shanghai,50000000.0,46425.0,15505922.0,46400.0,9200000,6.1,Oct,-34494078.0,-0.68988156,tt1092634,Shanghai,105.0,"crime, drama, mystery",6.4,8662.0,Shanghai,6.25,,5,Wein.,2015
2015-10-02,Shanghai,50000000.0,46425.0,15505922.0,46400.0,9200000,6.1,Oct,-34494078.0,-0.68988156,tt2072227,Shanghai,120.0,"crime, mystery, thriller",7.2,9047.0,Shanghai,6.65,,5,Wein.,2015
2015-10-02,Shanghai,50000000.0,46425.0,15505922.0,46400.0,9200000,6.1,Oct,-34494078.0,-0.68988156,tt5424576,Shanghai,120.0,drama,,,Shanghai,6.1,,5,Wein.,2015
2015-03-06,Chappie,49000000.0,31569268.0,105002056.0,31600000.0,70500000,6.7,Mar,56002056.0,1.1428991020408164,tt1823672,Chappie,120.0,"action, crime, drama",6.8,213733.0,Chappie,6.75,,11,Sony,2015
2012-11-16,Anna Karenina,49000000.0,12816367.0,71004627.0,12800000.0,56100000,6.7,Nov,22004627.0,0.44907402040816324,tt10453206,Anna Karenina,,unknown,,,Anna Karenina,6.7,,13,Focus,2012
2012-11-16,Anna Karenina,49000000.0,12816367.0,71004627.0,12800000.0,56100000,6.7,Nov,22004627.0,0.44907402040816324,tt1781769,Anna Karenina,129.0,"drama, romance",6.6,84668.0,Anna Karenina,6.65,,13,Focus,2012
2015-01-09,Taken 3,48000000.0,89256424.0,327656424.0,89300000.0,237200000,6.1,Jan,279656424.0,5.8261755,tt2446042,Taken 3,108.0,"action, thriller",6.0,165072.0,Taken 3,6.05,,18,Fox,2015
2018-11-16,Instant Family,48000000.0,67363237.0,119736188.0,67400000.0,53200000,7.6,Nov,71736188.0,1.4945039166666667,tt7401588,Instant Family,118.0,"comedy, drama",7.4,46728.0,Instant Family,7.5,,20,Par.,2018
2010-01-22,Tooth Fairy,48000000.0,60022256.0,112610386.0,60000000.0,52400000,5.3,Jan,64610386.0,1.3460497083333334,tt0808510,Tooth Fairy,101.0,"comedy, family, fantasy",5.0,37939.0,Tooth Fairy,5.15,,23,Fox,2010
2010-01-22,Tooth Fairy,48000000.0,60022256.0,112610386.0,60000000.0,52400000,5.3,Jan,64610386.0,1.3460497083333334,tt7906260,Tooth Fairy,86.0,horror,2.6,64.0,Tooth Fairy,3.95,,23,Fox,2010
2016-07-13,The Infiltrator,47500000.0,15436808.0,20718104.0,15400000.0,,6.6,Jul,-26781896.0,-0.5638293894736842,tt1355631,The Infiltrator,127.0,"biography, crime, drama",7.0,61547.0,The Infiltrator,6.866666666666667,7.0,32,BG,2016
2016-11-11,Arrival,47000000.0,100546139.0,203127894.0,100500000.0,102800000,7.4,Nov,156127894.0,3.321870085106383,tt2543164,Arrival,116.0,"drama, mystery, sci-fi",7.9,515483.0,Arrival,7.65,,34,Par.,2016
2016-11-11,Arrival,47000000.0,100546139.0,203127894.0,100500000.0,102800000,7.4,Nov,156127894.0,3.321870085106383,tt7325124,Arrival,,documentary,,,Arrival,7.4,,34,Par.,2016
2010-06-18,Jonah Hex,47000000.0,10547117.0,11022696.0,10500000.0,356000,4.6,Jun,-35977304.0,-0.7654745531914894,tt1075747,Jonah Hex,81.0,"action, drama, fantasy",4.7,51860.0,Jonah Hex,4.766666666666667,5.0,40,WB,2010
2013-09-20,Prisoners,46000000.0,61002302.0,113402302.0,61000000.0,61100000,8.0,Sep,67402302.0,1.4652674347826087,tt1392214,Prisoners,153.0,"crime, drama, mystery",8.1,526273.0,Prisoners,8.05,,48,WB,2013
2012-10-05,Taken 2,45000000.0,139854287.0,377807404.0,139900000.0,236300000,6.2,Oct,332807404.0,7.395720088888889,tt1397280,Taken 2,92.0,"action, thriller",6.3,273106.0,Taken 2,6.25,,54,Fox,2012
2017-12-22,Pitch Perfect 3,45000000.0,104897530.0,185736412.0,104900000.0,80500000,6.5,Dec,140736412.0,3.1274758222222223,tt4765284,Pitch Perfect 3,93.0,"comedy, music",5.8,45127.0,Pitch Perfect 3,5.766666666666667,5.0,58,Uni.,2017
2011-11-23,The Muppets,45000000.0,88625922.0,160971922.0,88600000.0,76600000,6.6,Nov,115971922.0,2.5771538222222223,tt1204342,The Muppets,103.0,"adventure, comedy, family",7.1,82752.0,The Muppets,6.85,,64,BV,2011
2016-10-07,The Girl on the Train,45000000.0,75395035.0,174278214.0,208000.0,97100,5.9,Oct,129278214.0,2.8728492,tt2387589,The Girl on the Train,80.0,thriller,4.4,819.0,The Girl on the Train,5.15,,68,Strand,2010
2016-10-07,The Girl on the Train,45000000.0,75395035.0,174278214.0,208000.0,97100,5.9,Oct,129278214.0,2.8728492,tt3631112,The Girl on the Train,112.0,"crime, drama, mystery",6.5,150977.0,The Girl on the Train,6.2,,68,Strand,2010
2016-10-07,The Girl on the Train,45000000.0,75395035.0,174278214.0,208000.0,97100,5.9,Oct,129278214.0,2.8728492,tt9799088,The Girl on the Train,,"horror, mystery, thriller",,,The Girl on the Train,5.9,,68,Strand,2010
2010-03-19,The Bounty Hunter,45000000.0,67061228.0,135808837.0,67099999.0,69300000,5.7,Mar,90808837.0,2.0179741555555557,tt1038919,The Bounty Hunter,110.0,"action, comedy, romance",5.6,112444.0,The Bounty Hunter,5.65,,73,Sony,2010
2010-03-19,The Bounty Hunter,45000000.0,67061228.0,135808837.0,67099999.0,69300000,5.7,Mar,90808837.0,2.0179741555555557,tt1472211,The Bounty Hunter,,unknown,6.3,29.0,The Bounty Hunter,6.0,,73,Sony,2010
2016-12-09,Office Christmas Party,45000000.0,54767494.0,91323299.0,54800000.0,59700000,5.6,Dec,46323299.0,1.0294066444444445,tt1711525,Office Christmas Party,105.0,comedy,5.8,59253.0,Office Christmas Party,5.699999999999999,,81,Par.,2016
2014-05-23,Blended,45000000.0,46290741.0,127990741.0,46300000.0,81700000,6.7,May,82990741.0,1.8442386888888889,tt1086772,Blended,117.0,"comedy, romance",6.5,106491.0,Blended,6.6,,90,WB,2014
2017-06-16,All Eyez on Me,45000000.0,44922302.0,54876855.0,44900000.0,,6.4,Jun,9876855.0,0.21948566666666666,tt1666185,All Eyez on Me,139.0,"biography, drama, music",5.8,18541.0,All Eyez on Me,6.1,,91,LG/S,2017
2010-02-19,The Ghost Writer,45000000.0,15541549.0,65532491.0,15500000.0,44700000,6.8,Feb,20532491.0,0.4562775777777778,tt1139328,The Ghost Writer,128.0,"drama, mystery, thriller",7.2,148274.0,The Ghost Writer,7.0,,11,Sum.,2010
2012-09-21,Dredd,45000000.0,13414714.0,41467606.0,13400000.0,22200000,6.7,Sep,-3532394.0,-0.07849764444444444,tt1343727,Dredd,95.0,"action, crime, sci-fi",7.1,234616.0,Dredd,6.9,,15,LGF,2012
2011-10-28,The Rum Diary,45000000.0,13109815.0,21544732.0,13100000.0,10800000,5.7,Oct,-23455268.0,-0.5212281777777777,tt0376136,The Rum Diary,119.0,"comedy, drama",6.2,94787.0,The Rum Diary,5.95,,16,FD,2011
2018-12-21,Welcome to Marwen,45000000.0,10763520.0,12874922.0,10800000.0,2100000,6.6,Dec,-32125078.0,-0.7138906222222222,tt3289724,Welcome to Marwen,116.0,"biography, comedy, drama",6.1,8920.0,Welcome to Marwen,6.35,,18,Uni.,2018
2011-10-21,Johnny English Reborn,45000000.0,8406711.0,164640401.0,8300000.0,151800000,6.1,Oct,119640401.0,2.6586755777777777,tt1634122,Johnny English Reborn,101.0,"action, adventure, comedy",6.3,110824.0,Johnny English Reborn,6.199999999999999,,19,Uni.,2011
2012-10-12,Argo,44500000.0,136025503.0,227140757.0,136000000.0,96300000,7.2,Oct,182640757.0,4.104286674157303,tt1024648,Argo,120.0,"biography, drama, thriller",7.7,534683.0,Argo,7.45,,27,WB,2012
2010-07-30,Charlie St. Cloud,44000000.0,31206263.0,48478084.0,31200000.0,17000000,6.9,Jul,4478084.0,0.10177463636363636,tt1438254,Charlie St. Cloud,99.0,"drama, fantasy, romance",6.5,55016.0,Charlie St. Cloud,6.7,,31,Uni.,2010
2013-06-28,The Heat,43000000.0,159581587.0,229727774.0,159600000.0,70300000,6.6,Jun,186727774.0,4.342506372093023,tt2404463,The Heat,117.0,"action, comedy, crime",6.6,153501.0,The Heat,6.6,,35,Fox,2013
2017-01-06,A Monster Calls,43000000.0,3740823.0,46414530.0,3700000.0,43600000,7.1,Jan,3414530.0,0.07940767441860465,tt3416532,A Monster Calls,108.0,"animation, drama, fantasy",7.5,70416.0,A Monster Calls,7.3,,41,Focus,2016
2011-01-28,The Mechanic,42500000.0,29121498.0,76347393.0,29100000.0,47000000,6.3,Jan,33847393.0,0.7964092470588235,tt0472399,The Mechanic,93.0,"action, crime, thriller",6.6,141254.0,The Mechanic,6.449999999999999,,42,CBS,2011
2012-03-16,21 Jump Street,42000000.0,138447667.0,202812429.0,138400000.0,63100000,6.8,Mar,160812429.0,3.8288673571428573,tt1232829,21 Jump Street,109.0,"action, comedy, crime",7.2,477771.0,21 Jump Street,7.0,,44,Sony,2012
2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,45900000.0,15000000,3.5,May,15852177.0,0.37743278571428573,tt10065960,Snatched,11.0,drama,,,Snatched,3.5,,51,Fox,2017
2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,45900000.0,15000000,3.5,May,15852177.0,0.37743278571428573,tt1245534,Snatched,81.0,comedy,5.5,61.0,Snatched,4.5,,51,Fox,2017
2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,45900000.0,15000000,3.5,May,15852177.0,0.37743278571428573,tt2334871,Snatched,90.0,"action, adventure, comedy",4.5,29997.0,Snatched,4.0,,51,Fox,2017
2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,45900000.0,15000000,3.5,May,15852177.0,0.37743278571428573,tt5271436,Snatched,47.0,"drama, horror, mystery",,,Snatched,3.5,,51,Fox,2017
2012-10-12,Here Comes the Boom,42000000.0,45290318.0,73239258.0,45300000.0,27800000,6.0,Oct,31239258.0,0.7437918571428571,tt1648179,Here Comes the Boom,105.0,"action, comedy, sport",6.4,81761.0,Here Comes the Boom,6.2,,52,Sony,2012
2011-03-11,Red Riding Hood,42000000.0,37662162.0,91678442.0,37700000.0,51500000,5.9,Mar,49678442.0,1.1828200476190476,tt1486185,Red Riding Hood,100.0,"fantasy, horror, mystery",5.5,102369.0,Red Riding Hood,5.7,,55,WB,2011
2012-01-27,Man on a Ledge,42000000.0,18620000.0,49621440.0,18600000.0,27600000,6.3,Jan,7621440.0,0.18146285714285715,tt1568338,Man on a Ledge,102.0,"action, adventure, crime",6.6,137507.0,Man on a Ledge,5.966666666666666,5.0,64,LG/S,2012
2010-12-03,The Warrior's Way,42000000.0,5666340.0,8514325.0,5700000.0,5400000,6.1,Dec,-33485675.0,-0.7972779761904762,tt1032751,The Warrior's Way,100.0,"action, fantasy, western",6.3,24271.0,The Warrior's Way,6.199999999999999,,65,Rela.,2010
2011-10-14,The Big Year,41000000.0,7204138.0,7684524.0,7200000.0,244000,5.8,Oct,-33315476.0,-0.8125725853658536,tt1053810,The Big Year,100.0,comedy,6.2,39522.0,The Big Year,6.0,,74,Fox,2011
2010-06-11,The Karate Kid,40000000.0,176591618.0,351774938.0,176600000.0,182500000,6.3,Jun,311774938.0,7.79437345,tt1155076,The Karate Kid,140.0,"action, drama, family",6.2,146401.0,The Karate Kid,6.25,,77,Sony,2010
2015-02-13,Fifty Shades of Grey,40000000.0,166167230.0,570998101.0,166200000.0,404800000,5.4,Feb,530998101.0,13.274952525,tt2322441,Fifty Shades of Grey,125.0,"drama, romance, thriller",4.1,279126.0,Fifty Shades of Grey,4.75,,78,Uni.,2015
2013-12-13,American Hustle,40000000.0,150117807.0,257878294.0,150100000.0,101100000,6.8,Dec,217878294.0,5.44695735,tt1800241,American Hustle,138.0,"crime, drama",7.2,418221.0,American Hustle,7.0,,80,Sony,2013
2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,126700000.0,336700000,6.3,Jul,417507776.0,10.4376944,tt2872732,Lucy,89.0,"action, sci-fi, thriller",6.4,403194.0,Lucy,6.35,,83,Uni.,2014
2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,126700000.0,336700000,6.3,Jul,417507776.0,10.4376944,tt5313474,Lucy,9.0,"animation, documentary",,,Lucy,6.3,,83,Uni.,2014
2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,126700000.0,336700000,6.3,Jul,417507776.0,10.4376944,tt6142034,Lucy,40.0,documentary,7.0,6.0,Lucy,6.65,,83,Uni.,2014
2013-12-25,Lone Survivor,40000000.0,125095601.0,149804632.0,125100000.0,29700000,7.4,Dec,109804632.0,2.7451158,tt1091191,Lone Survivor,121.0,"action, biography, drama",7.5,246641.0,Lone Survivor,7.45,,84,Uni.,2013
2010-10-01,The Social Network,40000000.0,96962694.0,224922135.0,97000000.0,128000000,7.2,Oct,184922135.0,4.623053375,tt1285016,The Social Network,120.0,"biography, drama",7.7,568578.0,The Social Network,7.45,,91,Sony,2010
2016-01-15,Ride Along 2,40000000.0,90862685.0,124827316.0,91200000.0,33400000,6.2,Jan,84827316.0,2.1206829,tt2869728,Ride Along 2,102.0,"action, comedy, crime",5.9,48688.0,Ride Along 2,6.050000000000001,,95,Uni.,2016
2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,90400000.0,21400000,6.0,Mar,66511453.0,1.662786325,tt2561572,Get Hard,100.0,"comedy, crime",6.0,111187.0,Get Hard,6.0,,97,WB,2015
2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,90400000.0,21400000,6.0,Mar,66511453.0,1.662786325,tt8672656,Get Hard,90.0,comedy,,,Get Hard,6.0,,97,WB,2015
2016-10-14,The Accountant,40000000.0,86260045.0,152962083.0,86300000.0,68900000,6.9,Oct,112962083.0,2.824052075,tt2140479,The Accountant,128.0,"action, crime, drama",7.3,233022.0,The Accountant,7.1,,100,WB,2016
2014-11-14,Dumb and Dumber To,40000000.0,86208010.0,156553592.0,86200000.0,83600000,5.5,Nov,116553592.0,2.9138398,tt2096672,Dumb and Dumber To,109.0,"adventure, comedy",5.6,118646.0,Dumb and Dumber To,5.55,,1,Uni.,2014
2014-04-25,The Other Woman,40000000.0,83911193.0,195111193.0,25400.0,427000,6.2,Apr,155111193.0,3.877779825,tt2203939,The Other Woman,109.0,"comedy, romance",6.0,122889.0,The Other Woman,6.1,,2,IFC,2011
2015-09-25,The Intern,40000000.0,75764672.0,197115710.0,75800000.0,118800000,7.1,Sep,157115710.0,3.92789275,tt1636456,The Intern,65.0,unknown,5.5,22.0,The Intern,6.3,,6,WB,2015
2015-09-25,The Intern,40000000.0,75764672.0,197115710.0,75800000.0,118800000,7.1,Sep,157115710.0,3.92789275,tt2361509,The Intern,121.0,"comedy, drama",7.1,191494.0,The Intern,7.1,,6,WB,2015
2015-10-16,Bridge of Spies,40000000.0,72313754.0,162498338.0,72300000.0,93200000,7.2,Oct,122498338.0,3.06245845,tt3682448,Bridge of Spies,142.0,"drama, history, thriller",7.6,263004.0,Bridge of Spies,7.4,,10,BV,2015
